id,group_id,event_id,venue_id,venue_name,time,address,lat,lon
60466,10904232,267937708,26171105,Royalton New York,1579998600000,44 W 44th St,40.755283,-73.982475
60467,10904232,267809813,26511099,230 Fifth Ave Penthouse,1580000400000,230 Fifth Ave.,40.74397,-73.98809
60468,10904232,267966820,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
60469,10904232,267825619,26297735,The Bryant Park Lounge (Residence Inn-Marriott),1580340600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
60470,10904232,267967053,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
60471,10904232,268195021,26798465,The Bryant Park Lounge (Residence Inn-Marriott),1580427000000,"1033 Avenue of the Americas, 3rd Floor ",40.752865,-73.98599
60472,10904232,268063707,26297735,The Bryant Park Lounge (Residence Inn-Marriott),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61057,10934022,wvqxzqybccbcb,16671792,St. Bernard Gym,1577926800000,East 69th and Avenue U,40.618847,-73.908966
61058,10934022,zbsmlrybccbhb,26647933,Greenhouse Cafe,1578250800000,7717 3rd Ave,40.62958,-74.02842
61059,10934022,wvqxzqybccblb,16671792,St. Bernard Gym,1578531600000,East 69th and Avenue U,40.618847,-73.908966
61060,10934022,267662297,26796067,FUNFEST BAR &LOUNGE,1578700800000,6161 Strickland Ave,40.612698,-73.91302
61061,10934022,wvqxzqybccbtb,16671792,St. Bernard Gym,1579136400000,East 69th and Avenue U,40.618847,-73.908966
61062,10934022,267662312,26796067,FUNFEST BAR &LOUNGE,1579305600000,6161 Strickland Ave,40.612698,-73.91302
61063,10934022,266735730,16671792,St. Bernard Gym,1579393800000,East 69th and Avenue U,40.618847,-73.908966
61064,10934022,wvqxzqybccbdc,16671792,St. Bernard Gym,1579741200000,East 69th and Avenue U,40.618847,-73.908966
61065,10934022,267662323,26796067,FUNFEST BAR &LOUNGE,1579910400000,6161 Strickland Ave,40.612698,-73.91302
61066,10934022,266758270,16671792,St. Bernard Gym,1580081400000,East 69th and Avenue U,40.618847,-73.908966
61067,10934022,wvqxzqybccbmc,16671792,St. Bernard Gym,1580346000000,East 69th and Avenue U,40.618847,-73.908966
61093,10982232,jwwbkrybccbsb,16735042,Hudson Dance Studio,1579050900000,"986 River Road, 2nd floor",40.828796,-73.972725
61094,10982232,jwwbkrybccblc,16735042,Hudson Dance Studio,1580260500000,"986 River Road, 2nd floor",40.828796,-73.972725
61129,11015732,267152404,26375807,Grover Cleveland Park,1578515400000,address_1,40.834183,-74.28414
61130,11015732,267790618,23141212,Eagle Rock Reservation West Orange/Montclair,1578668400000,Prospect & Eagle Rock Ave,40.80294,-74.24776
61131,11015732,jjlxjrybccbtb,20379882,Brookdale Park Bellevue Ave Entrance,1579120200000,Bellevue Ave ,40.837631,-74.187843
61132,11015732,xwfntpybccbwb,23141212,Eagle Rock Reservation West Orange/Montclair,1579273200000,Prospect & Eagle Rock Ave,40.80294,-74.247757
61133,11015732,jjlxjrybccbdc,20379882,Brookdale Park Bellevue Ave Entrance,1579725000000,Bellevue Ave ,40.83763,-74.18784
61134,11015732,jjlxjrybccbmc,20379882,Brookdale Park Bellevue Ave Entrance,1580329800000,Bellevue Ave ,40.837631,-74.187843
61155,11021272,265080517,26644411,Pope Hall,1579048200000,115 Glenwood Ave,40.727863,-74.07237
61170,11058102,rsvglrybccbcb,18269172,Presbyterian Church of Astoria,1577923200000,23-35 Broadway,40.764126,-73.92961
61171,11058102,267047212,18269172,Presbyterian Church of Astoria,1578164400000,23-35 Broadway,40.764126,-73.92961
61172,11058102,nhcrmrybccbkb,26766611,First Presbyterian Church,1578441600000,2335 Broadway,40.764072,-73.92889
61173,11058102,rsvglrybccblb,18269172,Presbyterian Church of Astoria,1578528000000,23-35 Broadway,40.764126,-73.92961
61174,11058102,267719665,18269172,Presbyterian Church of Astoria,1578772800000,23-35 Broadway,40.764126,-73.92961
61175,11058102,bwpsmrybccbsb,26766611,First Presbyterian Church,1579046400000,2335 Broadway,40.764072,-73.92889
61176,11058102,rsvglrybccbtb,18269172,Presbyterian Church of Astoria,1579132800000,23-35 Broadway,40.764126,-73.92961
61177,11058102,266930413,15528072,The Astoria Bookshop,1579465800000,31-29 31st Street,40.763157,-73.924416
61178,11058102,bwpsmrybccbcc,26766611,First Presbyterian Church,1579651200000,2335 Broadway,40.764072,-73.92889
61179,11058102,rsvglrybccbdc,18269172,Presbyterian Church of Astoria,1579737600000,23-35 Broadway,40.764126,-73.92961
61180,11058102,bwpsmrybccblc,26766611,First Presbyterian Church,1580256000000,2335 Broadway,40.764072,-73.928886
61181,11058102,rsvglrybccbmc,18269172,Presbyterian Church of Astoria,1580342400000,23-35 Broadway,40.764126,-73.92961
61306,11109382,267439462,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578007800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61307,11109382,267324873,26018497,The Playwright Irish Pub,1578180600000,27 W 35th St,40.74979,-73.98538
61308,11109382,267277020,26034125,World Bar,1578182400000,845 United Nations Plaza,40.752518,-73.96769
61309,11109382,ksmxcrybccbgb,26136720,Stout NYC ~ Grand Central,1578186000000,60 E 41st St,40.751595,-73.97885
61310,11109382,267467108,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578528000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61311,11109382,267221729,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61312,11109382,267432178,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
61313,11109382,267251185,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578699000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61314,11109382,267588385,26034125,World Bar,1578789000000,845 United Nations Plaza,40.752518,-73.96769
61315,11109382,267452350,26180917,Windfall,1578790800000,23 W 39th St,40.752464,-73.9837
61316,11109382,267589278,26067384,Johnny Utah's,1578857400000,25 W 51st St #6939,40.760098,-73.97828
61317,11109382,267417168,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61318,11109382,267697602,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
61319,11109382,267725324,26751985,The Atrium at 120 Park Avenue,1579219200000,across from Grand Central,40.752728,-73.97723
61320,11109382,267880193,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
61321,11109382,267619426,1448854,THE WORLD BAR,1579303800000,845 United Nations Plaza (1st Avenue) & 48th Street,40.751877,-73.96741
61322,11109382,267869319,26626855,Habanero Blues Bar & Lounge,1579390200000,29 West 36th Street,40.75057,-73.98507
61323,11109382,267752209,26613936,The Independent,1579393800000,147 W 40th St,40.7548,-73.98737
61324,11109382,267697152,26136720,Stout NYC ~ Grand Central,1579395600000,60 E 41st St,40.75161,-73.97882
61325,11109382,267752480,26046926,Atwood Bar & Lounge,1579482000000,986 2nd Ave,40.756172,-73.96727
61326,11109382,267612704,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61327,11109382,267938138,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
61328,11109382,267909403,26072830,Great Northern Food Hall,1579822200000,89 E 42nd St,40.752728,-73.97723
61329,11109382,268078916,26109936,The Tailor Public House,1579908600000,505 8th Ave,40.753094,-73.99314
61330,11109382,268079567,26291846,Habanero Blues,1579995000000,29 W 36th St,40.75057,-73.98507
61331,11109382,267908017,21138352,230 Fifth Ave Penthouse,1579995000000,230 Fifth Ave.,40.675743,-73.98123
61332,11109382,267937722,26171105,Royalton New York,1579998600000,44 W 44th St,40.755283,-73.982475
61333,11109382,267809772,26511097,230 Fifth Ave Penthouse,1580000400000,230 Fifth Ave.,40.74397,-73.98809
61334,11109382,267966764,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
61335,11109382,267825451,26231206,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1580340600000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
61336,11109382,267967014,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
61337,11109382,268194217,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
61338,11109382,268063824,26293049,Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752865,-73.98599
62135,11142692,fkjrdpybccbjc,1472732,Xaverian Missionaries,1580068800000,12 Helene Court,40.92756,-74.219597
62145,11186762,dmmbfhybccbcb,17020732,Helen Hayes Studios,1577919600000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62146,11186762,dlmbfhybccbjb,17020732,Helen Hayes Studios,1578351600000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62147,11186762,dmmbfhybccblb,17020732,Helen Hayes Studios,1578524400000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62148,11186762,dlmbfhybccbrb,17020732,Helen Hayes Studios,1578956400000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62149,11186762,dmmbfhybccbtb,17020732,Helen Hayes Studios,1579129200000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62150,11186762,dlmbfhybccbbc,17020732,Helen Hayes Studios,1579561200000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62151,11186762,dmmbfhybccbdc,17020732,Helen Hayes Studios,1579734000000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62152,11186762,dlmbfhybccbkc,17020732,Helen Hayes Studios,1580166000000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62153,11186762,dmmbfhybccbmc,17020732,Helen Hayes Studios,1580338800000,142 Main Street (corner of Franklin and Main - the entrance is off the rear parking lot),41.090652,-73.917915
62222,11211922,267321436,26135460,Panera Bread,1578438000000,21 Woodbridge Center Dr,40.550568,-74.297386
62252,11304032,267522589,19692322,Moonstruck East Restaurant,1578610800000,449 3rd Ave,40.74379,-73.97953
62264,11370822,267377390,26167230,222 Broadway,1578524400000,222 Broadway,40.71075,-74.008125
62265,11370822,267382582,26027858,Bread & Butter,1579564800000,419 Park Ave,40.74363,-73.98343
62266,11370822,267620030,24536886,Le Pain Quotidien Flatiron,1580061600000,931 Broadway,40.740337,-73.98975
62267,11370822,267582194,24536886,Le Pain Quotidien Flatiron,1580072400000,931 Broadway,40.740337,-73.98975
62343,11374982,267252247,26080293,Ainsworth,1577910600000,64 3rd Ave,40.73131,-73.98886
62344,11374982,267229345,26080293,Ainsworth,1577916000000,64 3rd Ave,40.73131,-73.98886
62345,11374982,267251618,25239937,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578007800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.985962
62346,11374982,267300338,26135301,SideBAR,1578092400000,118 E 15th St,40.734554,-73.988686
62347,11374982,267379098,26192999,THE WORLD BAR,1578094200000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
62348,11374982,267322701,26018497,The Playwright Irish Pub,1578180600000,27 W 35th St,40.74979,-73.98538
62349,11374982,267275876,26034125,World Bar,1578182400000,845 United Nations Plaza,40.752518,-73.96769
62350,11374982,dplxcrybccbgb,26136720,Stout NYC ~ Grand Central,1578186000000,60 E 41st St,40.751595,-73.97885
62351,11374982,267378598,26781778,Le P'tit Paris Bistro,1578187800000,256 Prospect Park West,40.659023,-73.981766
62352,11374982,267400444,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578526200000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62353,11374982,267427536,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62354,11374982,267450957,26088154,Hudson Station,1578699000000,440 9th Ave,40.75367,-73.99549
62355,11374982,267431163,26221840,Grotta Azzurra,1578700800000,177 Mulberry St,40.72037,-73.997
62356,11374982,267516273,25239937,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578704400000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62357,11374982,267584525,26034125,World Bar,1578789000000,845 United Nations Plaza,40.752518,-73.96769
62358,11374982,267451116,26180917,Windfall,1578790800000,23 W 39th St,40.752464,-73.9837
62359,11374982,pxlqdlybccbqb,699917,Grand Central Station,1578844800000,1 Park Ave,40.745875,-73.981507
62360,11374982,267585423,26067384,Johnny Utah's,1578857400000,25 W 51st St #6939,40.760098,-73.97828
62361,11374982,267693281,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62362,11374982,267723153,26751868,The Atrium at 120 Park Avenue,1579219200000,across from Grand Central,40.752728,-73.97723
62363,11374982,267722443,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
62364,11374982,267616048,25391373,THE WORLD BAR,1579303800000,845 United Nations Plaza (1st Avenue) & 48th Street,40.753086,-73.96781
62365,11374982,267748560,26613936,The Independent,1579393800000,147 W 40th St,40.7548,-73.98737
62366,11374982,267779481,26062042,230 Fifth Penthouse,1579394700000,230 Fifth Avenue,40.744038,-73.98813
62367,11374982,267692674,26136720,Stout NYC ~ Grand Central,1579395600000,60 E 41st St,40.75161,-73.97882
62368,11374982,267615678,26062042,230 Fifth Penthouse,1579402800000,230 Fifth Avenue,40.744038,-73.98813
62369,11374982,267778831,26013945,Session 73,1579474800000,1359 1st Avenue,40.768448,-73.955864
62370,11374982,267749189,26046926,Atwood Bar & Lounge,1579482000000,986 2nd Ave,40.756172,-73.96727
62371,11374982,267936029,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62372,11374982,267906779,26072830,Great Northern Food Hall,1579822200000,89 E 42nd St,40.752728,-73.97723
62373,11374982,267880030,26131603,The VNYL- Vintage New York Lifestyle,1579906800000,100 3rd Ave,40.73251,-73.98817
62374,11374982,267880800,26511015,230 Fifth Ave Penthouse,1579992300000,230 Fifth Ave.,40.74397,-73.98809
62375,11374982,267906204,21138352,230 Fifth Ave Penthouse,1579995000000,230 Fifth Ave.,40.675743,-73.98123
62376,11374982,267935810,26171105,Royalton New York,1579998600000,44 W 44th St,40.755283,-73.982475
62377,11374982,267808474,18663172,230 5th Ave. Penthouse,1580000400000,230 5th Ave. ,40.74396,-73.98789
62378,11374982,cldddlybccbhc,8732742,Fat Cat,1580002200000,75 Christopher Street,40.733566,-74.003204
62379,11374982,267964813,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
62380,11374982,267965473,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
62381,11374982,268060466,25239937,Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62382,11374982,268086870,26192999,THE WORLD BAR,1580427000000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
62795,11398322,267124284,26116037,Datadog,1578526200000,620 8th Ave,40.75609,-73.99011
62801,11501792,267385248,24837497,A truly amazing/somewhat hidden gem of a place,1578765600000,Near the intersection of Lexington and 59th Street,40.762226,-73.96818
62802,11501792,267431285,24545579,Elisa's place,1579824000000,Near the intersection of 106th Street and Broadway,40.801422,-73.968
62829,11635212,267581652,26517582,Roosterspin WESTFIELD,1579885200000,251 N Ave W,40.64988,-74.34717
62842,11710742,267458690,25832870,SFR Soul Haven,1578098700000,"56 West 45th Street, Suite 1703",40.756187,-73.981834
62843,11710742,267450873,25832870,SFR Soul Haven,1578700800000,"56 West 45th Street, Suite 1703",40.756187,-73.981834
62844,11710742,267271113,26526023,Shamanic Fire Reiki Soul Haven,1579305600000,56 West 45th St. Suite 1702,40.756187,-73.98183
62845,11710742,267271186,26526023,Shamanic Fire Reiki Soul Haven,1579447800000,56 West 45th St. Suite 1702,40.756187,-73.98183
62846,11710742,267458847,25832870,SFR Soul Haven,1579910400000,"56 West 45th Street, Suite 1703",40.756187,-73.981834
62847,11710742,267271301,26526023,Shamanic Fire Reiki Soul Haven,1580054400000,56 West 45th St. Suite 1702,40.756187,-73.98183
62848,11710742,267458537,26526023,Shamanic Fire Reiki Soul Haven,1580342400000,56 West 45th St. Suite 1702,40.756187,-73.98183
62901,11717122,fmdlhrybccbjb,24943580,Balance Arts Center,1578353400000,151 West 30th Street  3rd Floor (6-7th Aves) ,40.750801,-73.989487
62902,11717122,fmdlhrybccbrb,24943580,Balance Arts Center,1578958200000,151 West 30th Street  3rd Floor (6-7th Aves) ,40.750801,-73.989487
62930,11735632,kwbskpybccbtb,26265352,Pangea,1579741200000,178 2nd Ave,40.730473,-73.985886
62931,11788782,267254778,26080293,Ainsworth,1577910600000,64 3rd Ave,40.73131,-73.98886
62932,11788782,267234824,26080293,Ainsworth,1577916000000,64 3rd Ave,40.73131,-73.98886
62933,11788782,267254213,25239937,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578007800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.985962
62934,11788782,267304508,26135301,SideBAR,1578092400000,118 E 15th St,40.734554,-73.988686
62935,11788782,267384787,26102209,THE WORLD BAR,1578094200000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
62936,11788782,267325542,26018497,The Playwright Irish Pub,1578180600000,27 W 35th St,40.74979,-73.98538
62937,11788782,267277860,26034125,World Bar,1578182400000,845 United Nations Plaza,40.752518,-73.96769
62938,11788782,tpnxcrybccbgb,26136720,Stout NYC ~ Grand Central,1578186000000,60 E 41st St,40.751595,-73.97885
62939,11788782,267384085,26781778,Le P'tit Paris Bistro,1578187800000,256 Prospect Park West,40.659023,-73.981766
62940,11788782,267400743,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578526200000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62941,11788782,267434242,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1578612600000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62942,11788782,267456574,26088154,Hudson Station,1578699000000,440 9th Ave,40.75367,-73.99549
62943,11788782,267434839,26221840,Grotta Azzurra,1578700800000,177 Mulberry St,40.72037,-73.997
62944,11788782,267519611,25239937,Bryant Park Lounge (Residence Inn Marriott - Times Square),1578704400000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62945,11788782,267591003,26034125,World Bar,1578789000000,845 United Nations Plaza,40.752518,-73.96769
62946,11788782,267457138,26180917,Windfall,1578790800000,23 W 39th St,40.752464,-73.9837
62947,11788782,267591890,26067384,Johnny Utah's,1578857400000,25 W 51st St #6939,40.760098,-73.97828
62948,11788782,267700501,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579131000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62949,11788782,267728273,26751984,The Atrium at 120 Park Avenue,1579219200000,across from Grand Central,40.752728,-73.97723
62950,11788782,267621933,25391471,THE WORLD BAR,1579303800000,845 United Nations Plaza (1st Avenue) & 48th Street,40.753086,-73.96781
62951,11788782,267727835,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
62952,11788782,267754122,26613936,The Independent,1579393800000,147 W 40th St,40.7548,-73.98737
62953,11788782,267783112,26062473,230 Fifth Penthouse,1579394700000,230 Fifth Avenue,40.744038,-73.98813
62954,11788782,267699808,26136720,Stout NYC ~ Grand Central,1579395600000,60 E 41st St,40.75161,-73.97882
62955,11788782,267621385,25381300,230 Fifth Ave Penthouse,1579402800000,230 Fifth Ave.,40.743984,-73.98813
62956,11788782,267782541,26013945,Session 73,1579474800000,1359 1st Avenue,40.768448,-73.955864
62957,11788782,267754770,26046926,Atwood Bar & Lounge,1579482000000,986 2nd Ave,40.756172,-73.96727
62958,11788782,267939171,25239985,The Bryant Park Lounge (Residence Inn Marriott - Times Square),1579735800000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
62959,11788782,267911338,26072830,Great Northern Food Hall,1579822200000,89 E 42nd St,40.752728,-73.97723
62960,11788782,267886403,26131603,The VNYL- Vintage New York Lifestyle,1579906800000,100 3rd Ave,40.73251,-73.98817
62961,11788782,267884751,26424629,230 Fifth Ave Penthouse,1579992300000,230 Fifth Ave.,40.744038,-73.98813
62962,11788782,267910610,25381300,230 Fifth Ave Penthouse,1579995000000,230 Fifth Ave.,40.743984,-73.98813
62963,11788782,267938979,26171105,Royalton New York,1579998600000,44 W 44th St,40.755283,-73.982475
62964,11788782,267810958,25488661,230 5th Ave. Penthouse,1580000400000,230 5th Ave. ,40.743984,-73.98813
62965,11788782,267967866,26807106,District M,1580083200000,700 8th Ave,40.75871,-73.9883
62966,11788782,267969750,26018497,The Playwright Irish Pub,1580340600000,27 W 35th St,40.74979,-73.98538
62967,11788782,268091048,26102209,THE WORLD BAR,1580427000000,845 United Nations Plaza (1st Avenue) & 48th Street,40.75252,-73.9677
62968,11788782,268066534,25239937,Bryant Park Lounge (Residence Inn Marriott - Times Square),1580427000000,"1033 Avenue of the Americas, 3rd Floor",40.752853,-73.98596
63427,11829572,267652853,736018,Morris County Library,1578614400000,30 E Hanover Ave,40.80562,-74.452126
63428,11829572,267865126,736018,Morris County Library,1579824000000,30 E Hanover Ave,40.805618,-74.452126
63448,11880752,267239658,26402083,230 Fifth (Front Elevators),1578697200000,230 Fifth Ave,40.744038,-73.98813
63458,11913282,267138464,23948232,thoughtbot,1578441600000,1384 Broadway 20th Floor,40.752571,-73.98703
63465,11928512,266882857,26698531,Kabbage INC,1579131900000,1410 Broadway 16th floor,40.753105,-73.98656
63469,11933312,267778348,14288372,Countee Cullen Library,1578765600000,104 West 136th Street (close to Lenox Avenue),40.809734,-73.944145
63470,11933312,267942496,24617367,Harlem Library,1579968000000,9 West 124th Street,40.806187,-73.943291
63485,11970232,268039242,24815169,Sheraton Parsippany Hotel,1580000400000,199 Smith Rd,40.86165,-74.41223
63504,11977792,267881671,26053084,LeGrande Lounge,1579303800000,224 W 49th St 2nd Floor,40.76072,-73.98474
63505,11977792,267869725,26626829,Habanero Blues Bar & Lounge,1579390200000,29 West 36th Street,40.75057,-73.98507
63506,11977792,268077757,26109936,The Tailor Public House,1579908600000,505 8th Ave,40.753094,-73.99314
63599,11987802,brgbzpybccbcb,25852919,Westbury office,1577921400000,Old Country Road,40.7479,-73.58648
63600,11987802,brgbzpybccbtb,25852919,Westbury office,1579131000000,Old Country Road,40.7479,-73.58648
63601,11987802,zpklflybccblb,20515902,Real Estate Investing Office,1579131000000,"Madison Avenue and East 30s, New York, NY",0,0
63602,11987802,fgpzgrybccbtb,20515902,Real Estate Investing Office,1579132800000,"Madison Avenue and East 30s, New York, NY",0,0
63603,11987802,mdpkzpybccbdc,20515902,Real Estate Investing Office,1579734000000,"Madison Avenue and East 30s, New York, NY",0,0
63604,11987802,zpklflybccbdc,20515902,Real Estate Investing Office,1579735800000,"Madison Avenue and East 30s, New York, NY",0,0
63605,11987802,brgbzpybccbmc,25852919,Westbury office,1580340600000,Old Country Road,40.7479,-73.58648
63657,12049702,267584835,26194710,Unitarian Church of All Souls,1580256000000,1157 Lexington Ave,40.775433,-73.95837
63679,12056402,267274745,26221840,Grotta Azzurra,1578700800000,177 Mulberry St,40.72032,-73.99705
63680,12056402,267597886,2683201,Skyroom Rooftop,1579820400000,"330 West 40th street, (between 8th and 9th avenue)",40.86241,-73.91801
63687,12097832,lbxbcqybccbkb,12566312,New York City bagel coffee house,1578441600000,29-08 23rd avenue,40.7747,-73.913811
63688,12097832,lbxbcqybccbsb,12566312,New York City bagel coffee house,1579046400000,29-08 23rd avenue,40.7747,-73.913811
63689,12097832,lbxbcqybccbcc,12566312,New York City bagel coffee house,1579651200000,29-08 23rd avenue,40.7747,-73.913811
63690,12097832,lbxbcqybccblc,12566312,New York City bagel coffee house,1580256000000,29-08 23rd avenue,40.7747,-73.913811
63725,12127132,wxkppqybccbkb,1187528,Complete Body & Spa,1578439800000,22 West 19th Street,40.7393,-73.992096
63726,12127132,wxkppqybccbsb,1187528,Complete Body & Spa,1579044600000,22 West 19th Street,40.7393,-73.992096
63727,12127132,wxkppqybccbcc,1187528,Complete Body & Spa,1579649400000,22 West 19th Street,40.7393,-73.992096
63728,12127132,wxkppqybccblc,1187528,Complete Body & Spa,1580254200000,22 West 19th Street,40.7393,-73.992096
63765,12147962,qjjgzhybccbcb,3367792,Christ and St. Stephen's Episcopal Church ,1578528000000,120 West 69th Street ,40.77574,-73.98134
63780,12227132,267727742,23487596,QED Astoria,1578848400000,27-16 23rd Ave,40.775856,-73.91507
63781,12227132,267727772,23487596,QED Astoria,1580058000000,27-16 23rd Ave,40.775856,-73.91507
63784,12255482,tldlspybccbcb,24844255,39 West 29th Street 2nd Floor (look for Steve on the White board),1577926800000,39 west 29th street,40.746513,-73.989182
63785,12255482,nrjnppybccbhb,24844255,39 West 29th Street 2nd Floor (look for Steve on the White board),1578263400000,39 west 29th street,40.746513,-73.989182
63786,12255482,svtdcqybccbjb,5238012,The Triple Crown Ale House,1578358800000,330 7th Avenue,40.747643,-73.993248
63787,12255482,tldlspybccblb,24844255,39 West 29th Street 2nd Floor (look for Steve on the White board),1578531600000,39 west 29th street,40.746513,-73.989182
63788,12255482,nrjnppybccbqb,25420023,Opera America,1578868200000,"330 7th Ave, 7th floor, Room 706",40.747772,-73.993362
63789,12255482,glnswpybccbbc,5238012,The Triple Crown Ale House,1578963600000,330 7th Avenue,40.747643,-73.99325
63790,12255482,tldlspybccbtb,24844255,39 West 29th Street 2nd Floor (look for Steve on the White board),1579136400000,39 west 29th street,40.746513,-73.989182
63791,12255482,nrjnppybccbzb,26032945,Opera America (MacKay Studio),1579473000000,330 7th Ave (7th Floor),40.747746,-73.99338
63792,12255482,267433903,5238012,The Triple Crown Ale House,1579566600000,330 7th Avenue,40.747643,-73.99325
63793,12255482,xggcnrybccbcc,5238012,The Triple Crown Ale House,1579649400000,330 7th Avenue,40.747643,-73.99325
63794,12255482,tldlspybccbdc,24844255,39 West 29th Street 2nd Floor (look for Steve on the White board),1579741200000,39 west 29th street,40.746513,-73.989182
63795,12255482,jhgcnrybccbgc,5238012,The Triple Crown Ale House,1579906800000,330 7th Avenue,40.747643,-73.99325
63796,12255482,nrjnppybccbjc,25772753,Opera America Mackay studio,1580077800000,330 7th ave (to the right of the triple crown) 7th floor,40.747715,-73.993385
63797,12255482,zmjskqybccbkc,5238012,The Triple Crown Ale House,1580173200000,330 7th Avenue,40.747643,-73.993248
63798,12255482,xggcnrybccblc,5238012,The Triple Crown Ale House,1580254200000,330 7th Avenue,40.747643,-73.99325
63799,12255482,tldlspybccbmc,24844255,39 West 29th Street 2nd Floor (look for Steve on the White board),1580346000000,39 west 29th street,40.746513,-73.989182
63878,12271932,267611832,26781153,50 Lexington Ave,1578784500000,50 Lexington Ave,40.740646,-73.984245
63879,12271932,267556813,26133395,Elmo,1579914000000,156 7th Ave,40.742,-73.99754
